web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612454214-6775","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 3 15IML05 (Intel® Celeron® 5205U (2M Cache, 1.90 GHz), 15.6"" FHD, 4GB DDR4, 256GB SSD, GMA UHD, No OS, Gri)","1.689,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Lenovo IdeaPad 3 15IML05 (Intel® Celeron® 5205U (2M Cache, 1.90 GHz), 15.6"" FHD, 4GB DDR4, 256GB SSD, GMA UHD, No OS, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-15iml05-intel-celeron-5205u-2m-cache-1.90-ghz-15.6-fhd-4gb-ddr4-256gb-ssd-gma-uhd-no-os-gri-3803461.html","https://static3.evomag.ro/img?file=products%2F3803%2F3803461%2Flaptop-lenovo-ideapad-3-15iml0-5fad2b1b1fdff.jpg&height=150&extend=white"
"1612454272-6977","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Maguay P170X (Procesor Intel® Core™ i7-8750H (9M Cache, up to 4.10 GHz), Coffee Lake, 17"" FHD, 32GB, 1TB HDD + 512GB SSD, nVidia GeForce GTX 1060 @6GB, Negru)","7.399,99 Lei","Intreaba stoc","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Maguay P170X (Procesor Intel® Core™ i7-8750H (9M Cache, up to 4.10 GHz), Coffee Lake, 17"" FHD, 32GB, 1TB HDD + 512GB SSD, nVidia GeForce GTX 1060 @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/maguay-laptop-maguay-p170x-procesor-intel-core-i7-8750h-9m-cache-up-to-4.10-ghz-coffee-lake-17-fhd-32gb-1tb-hdd-512gb-ssd-nvidia-geforce-gtx-1060-6gb-negru-3678992.html","https://static3.evomag.ro/img?file=products%2F3678%2F3678992%2F1551873053Laptop+Maguay+P170X+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8750H+%289M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+17+FHD%2C+32GB%2C+1TB+HDD+%2B+512GB+SSD%2C+nVidia+GeForce+GTX+1060+%406GB%2C+Negru%291.jpg&height=150&extend=white"
"1612454272-6933","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5410 (Procesor Intel® Core™ i7-10610U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Argintiu)","7.140,99 Lei","Stoc epuizat","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Dell Latitude 5410 (Procesor Intel® Core™ i7-10610U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5410-procesor-intel-core-i7-10610u-8m-cache-up-to-4.90-ghz-comet-lake-14-fhd-16gb-512gb-ssd-intel-uhd-graphics-fpr-win10-pro-argintiu-3796337.html","https://static3.evomag.ro/img?file=products%2F3796%2F3796337%2F1598441826Laptop+Dell+Latitude+5410+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10610U+%288M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454214-6740","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i7-8665U (8M Cache, up to 4.80 GHz), Whiskey Lake, 15.6"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Negru)","6.699,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i7-8665U (8M Cache, up to 4.80 GHz), Whiskey Lake, 15.6"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5500-procesor-intel-core-i7-8665u-8m-cache-up-to-4.80-ghz-whiskey-lake-15.6-fhd-16gb-256gb-ssd-intel-uhd-graphics-fpr-win10-pro-negru-3794029.html","https://static3.evomag.ro/img?file=products%2F3794%2F3794029%2F1561100154Laptop+Dell+Latitude+5500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8365U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+16GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454303-7060","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple MacBook Air 13 (Procesor Intel® Core™ i5 (3M Cache, up to 2.90 GHz), Broadwell, 13.3"", 8GB, 128GB SSD, Intel GMA HD 6000, Mac OS Sierra, Layout INT, Argintiu)","4.499,99 Lei","In stoc (exclusiv online)","2","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:2","Laptop Apple MacBook Air 13 (Procesor Intel® Core™ i5 (3M Cache, up to 2.90 GHz), Broadwell, 13.3"", 8GB, 128GB SSD, Intel GMA HD 6000, Mac OS Sierra, Layout INT, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-intel-core-i5-3m-cache-up-to-2.90-ghz-broadwell-13.3-8gb-128gb-ssd-intel-gma-hd-6000-mac-os-sierra-layout-int-argintiu-3588200.html","https://static3.evomag.ro/img?file=products%2F3588%2F3588200%2F1498117489m1.jpg&height=150&extend=white"
"1612454142-6525","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop 2in1 Dell Latitude 5290 (Procesor Intel® Core™ i7-8650U (8M Cache, up to 4.20 GHz), 12.5"", 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","5.734,99 Lei","Stoc epuizat","21","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop 2in1 Dell Latitude 5290 (Procesor Intel® Core™ i7-8650U (8M Cache, up to 4.20 GHz), 12.5"", 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-2in1-dell-latitude-5290-procesor-intel-core-i7-8650u-8m-cache-up-to-4.20-ghz-12.5-8gb-256gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3672812.html","https://static3.evomag.ro/img?file=products%2F3672%2F3672812%2F1547636217de1.JPG&height=150&extend=white"
"1612454127-6495","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad S340 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Albastru)","2.499,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop Lenovo IdeaPad S340 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Albastru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-s340-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-ice-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-albastru-3781995.html","https://static3.evomag.ro/img?file=products%2F3781%2F3781995%2F1566979808Laptop+Lenovo+IdeaPad+S340+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+8GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+nVidia+GeForce+MX230+%402GB%2C+Albastru%29+1.jpg&height=150&extend=white"
"1612454142-6536","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Precision 7550 (Procesor Intel® Core™ i7-10875H (16M Cache, up to 5.10 GHz), Comet Lake, 15.6"" FHD, 16GB, 256GB SSD, nVidia Quadro T2000 @4GB, Linux, Gri)","12.799,99 Lei","Stoc epuizat","21","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop Dell Precision 7550 (Procesor Intel® Core™ i7-10875H (16M Cache, up to 5.10 GHz), Comet Lake, 15.6"" FHD, 16GB, 256GB SSD, nVidia Quadro T2000 @4GB, Linux, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-precision-7550-procesor-intel-core-i7-10875h-16m-cache-up-to-5.10-ghz-comet-lake-15.6-fhd-16gb-256gb-ssd-nvidia-quadro-t2000-4gb-linux-gri-3793919.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793919%2F1595931033Laptop+Dell+Precision+7550+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10875H+%2816M+Cache%2C+up+to+5.10+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+256GB+SSD%2C+nVidia+Quadro+T2000+%404GB%2C+Linux%2C+Gri%291.JPG&height=150&extend=white"
"1612454200-6698","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Asus ExpertBook P2451FB-EB0037R (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.80 GHz) 14"" FHD, 16GB, 512GB SSD, nVidia GeForce MX110 @2GB, FPR, Windows 10 Pro, Negru)","5.064,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Nou! Laptop Asus ExpertBook P2451FB-EB0037R (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.80 GHz) 14"" FHD, 16GB, 512GB SSD, nVidia GeForce MX110 @2GB, FPR, Windows 10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-expertbook-p2451fb-eb0037r-procesor-intel-core-i7-10510u-8m-cache-up-to-4.80-ghz-14-fhd-16gb-512gb-ssd-nvidia-geforce-mx110-2gb-fpr-windows-10-pro-negru-3807651.html","https://static3.evomag.ro/img?file=products%2F3807%2F3807651%2F1612268976laptop-asus-expertbook-p2451fb-eb0037r-procesor-intelr-core-i7-10510u-8m-cache-up-to-480-ghz-14-fhd-16gb-512gb-ssd-nvidia-geforce-mx110-2gb-fpr-windows-10-pro-negru.png&height=150&extend=white"
"1612454185-6661","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Acer Aspire 5683 WLMi","4.749,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Acer Aspire 5683 WLMi","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-aspire-5683-wlmi-6193.html","https://static3.evomag.ro/img?file=products%2F6%2F6193%2FAspire+5680.jpg&height=150&extend=white"
"1612454156-6567","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP 250 G6 (Procesor Intel® Core™ i5-7200U (3M Cache, up to 3.10 GHz), Kaby Lake, 15.6"" FHD, 8GB, 256GB SSD, AMD Radeon 520@2GB, Wireless AC, Argintiu-Cenusiu)","2.568,99 Lei","Stoc epuizat","19","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop HP 250 G6 (Procesor Intel® Core™ i5-7200U (3M Cache, up to 3.10 GHz), Kaby Lake, 15.6"" FHD, 8GB, 256GB SSD, AMD Radeon 520@2GB, Wireless AC, Argintiu-Cenusiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g6-procesor-intel-core-i5-7200u-3m-cache-up-to-3.10-ghz-kaby-lake-15.6-fhd-8gb-256gb-ssd-amd-radeon-520-2gb-wireless-ac-argintiu-cenusiu-3589803.html","https://static3.evomag.ro/img?file=products%2F3589%2F3589803%2Fw1537535033_1499250138hp1.jpg&height=150&extend=white"
"1612454011-6130","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","1.831,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-3593-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-ice-lake-15.6-fhd-4gb-256gb-ssd-intel-uhd-graphics-linux-negru-3793520.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793520%2F1591690208Laptop+Dell+Inspiron+3593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-1005G1+%284M+Cache%2C+up+to+3.40+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+4GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Home%2C+Negru%291.jpg&height=150&extend=white"
"1612454055-6280","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple MacBook Air 13 (Procesor Intel® Core™ i5 (3M Cache, up to 1.80 GHz), Broadwell, 13.3"", 8GB, 256GB SSD, GMA HD 6000, Mac OS Sierra, Layout RO, Argintiu)","6.899,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop Apple MacBook Air 13 (Procesor Intel® Core™ i5 (3M Cache, up to 1.80 GHz), Broadwell, 13.3"", 8GB, 256GB SSD, GMA HD 6000, Mac OS Sierra, Layout RO, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-intel-core-i5-3m-cache-up-to-1.80-ghz-broadwell-13.3-8gb-256gb-ssd-gma-hd-6000-mac-os-sierra-layout-ro-argintiu-3587719.html","https://static3.evomag.ro/img?file=products%2F3587%2F3587719%2F1497882721al1.jpg&height=150&extend=white"
"1612454214-6771","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 7400 (Procesor Intel® Core™ i7-8665U (8M Cache, up to 4.80 GHz), Whiskey Lake, 14"" FHD, 32GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","8.199,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Dell Latitude 7400 (Procesor Intel® Core™ i7-8665U (8M Cache, up to 4.80 GHz), Whiskey Lake, 14"" FHD, 32GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-7400-procesor-intel-core-i7-8665u-8m-cache-up-to-4.80-ghz-whiskey-lake-14-fhd-32gb-512gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3772913.html","https://static3.evomag.ro/img?file=products%2F3772%2F3772913%2F1571899069Laptop+Dell+Latitude+7400+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8665U+%288M+Cache%2C+up+to+4.80+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+32GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454258-6919","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple MacBook Pro 16 Retina (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 16"", Retina, Touch Bar, 32GB, 1TB SSD, AMD Radeon Pro 5500M @4GB, Mac OS Catalina, Layout INT, Gri)","17.360,00 Lei","Preorder","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple MacBook Pro 16 Retina (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 16"", Retina, Touch Bar, 32GB, 1TB SSD, AMD Radeon Pro 5500M @4GB, Mac OS Catalina, Layout INT, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-pro-16-retina-procesor-intel-core-i9-9880h-16m-cache-up-to-4.80-ghz-coffee-lake-16-retina-touch-bar-32gb-1tb-ssd-amd-radeon-pro-5500m-4gb-mac-os-catalina-layout-int-gri-3776680.html","https://static3.evomag.ro/img?file=products%2F3776%2F3776680%2F1574088608Laptop+Apple+MacBook+Pro+16+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i9-9880H+%2816M+Cache%2C+up+to+4.80+GHz%29%2C+Coffee+Lake%2C+16%2C+Retina%2C+Touch+Bar%2C+16GB%2C+1TB+SSD%2C+AMD+Radeon+Pro+5500M+%404GB1.jpg&height=150&extend=white"
"1612454069-6317","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad X270 (Procesor Intel® Core™ i5-7200U (3M Cache, up to 3.10 GHz), Kaby Lake, 12.5""FHD, 8GB, 256GB SSD, Intel® HD Graphics 620, Wireless AC, FPR, Win10 Pro, Negru)","6.999,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Lenovo ThinkPad X270 (Procesor Intel® Core™ i5-7200U (3M Cache, up to 3.10 GHz), Kaby Lake, 12.5""FHD, 8GB, 256GB SSD, Intel® HD Graphics 620, Wireless AC, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-x270-procesor-intel-core-i5-7200u-3m-cache-up-to-3.10-ghz-kaby-lake-12.5-fhd-8gb-256gb-ssd-intel-hd-graphics-620-wireless-ac-fpr-win10-pro-negru-3594087.html","https://static3.evomag.ro/img?file=products%2F3594%2F3594087%2Fw1537452166_1503052507t1.jpg&height=150&extend=white"
"1612454127-6469","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i5-1035G4 (6M Cache, up to 3.70 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris® Plus Graphics, Gri)","2.477,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i5-1035G4 (6M Cache, up to 3.70 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris® Plus Graphics, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-s145-procesor-intel-core-i5-1035g4-6m-cache-up-to-3.70-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-intel-iris-plus-graphics-gri-3780791.html","https://static3.evomag.ro/img?file=products%2F3780%2F3780791%2F1566214820Laptop+Lenovo+IdeaPad+S145+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+62%2C+Gri%29+1.jpg&height=150&extend=white"
"1612454040-6219","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ZBook G6 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia Quadro T2000 @4GB, Win10 Pro, Gri)","10.199,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop HP ZBook G6 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia Quadro T2000 @4GB, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-zbook-g6-procesor-intel-core-i7-9750h-12m-cache-up-to-4.50-ghz-coffee-lake-15.6-fhd-16gb-512gb-ssd-nvidia-quadro-t2000-4gb-win10-pro-gri-3792861.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792861%2F1585220952Laptop+HP+ZBook+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+32GB%2C+1TB+SSD%2C+nVidia+Quadro+T1000+%404GB%2C+FPR%2C+Win10+Pro%2C+Gri%291.jpg&height=150&extend=white"
"1612454025-6151","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion 5 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz), 15.6"" FHD 120Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","4.757,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Gaming Lenovo Legion 5 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz), 15.6"" FHD 120Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-5-procesor-amd-ryzen-7-4800h-8m-cache-up-to-4.20-ghz-15.6-fhd-120hz-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-negru-3795244.html","https://static3.evomag.ro/img?file=products%2F3795%2F3795244%2F1595247987Laptop+Gaming+Lenovo+Legion+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
"1612454055-6293","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP EliteBook 840 G6 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, FPR, Argintiu)","5.599,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop HP EliteBook 840 G6 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-elitebook-840-g6-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-14-fhd-16gb-512gb-ssd-intel-uhd-graphics-620-win10-pro-fpr-argintiu-3780825.html","https://static3.evomag.ro/img?file=products%2F3780%2F3780825%2F1580197129Laptop+HP+EliteBook+840+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%2C+FPR%2C+Argintiu%29+1.png&height=150&extend=white"
"1612454011-6128","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Vostro 3580 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, AMD Radeon 520 @2GB, Linux, Negru)","3.174,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Dell Vostro 3580 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, AMD Radeon 520 @2GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3580-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-amd-radeon-520-2gb-linux-negru-3688023.html","https://static3.evomag.ro/img?file=products%2F3688%2F3688023%2F1559299978Laptop+Dell+Vostro+3580+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+AMD+Radeon+520+%402GB%2C+Linux%2C+Negru%291.jpg&height=150&extend=white"
"1612454287-7019","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Fujitsu Lifebook U9310 (Procesor Intel® Core™ i7-10610U (8M Cache, up to 4.90 GHz), Comet Lake, 13.3"" FHD, Touch, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","9.799,99 Lei","In stoc (exclusiv online)","3","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:3","Laptop Fujitsu Lifebook U9310 (Procesor Intel® Core™ i7-10610U (8M Cache, up to 4.90 GHz), Comet Lake, 13.3"" FHD, Touch, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/fujitsu-laptop-fujitsu-lifebook-u9310-procesor-intel-core-i7-10610u-8m-cache-up-to-4.90-ghz-comet-lake-13.3-fhd-touch-16gb-512gb-ssd-intel-uhd-graphics-win10-pro-negru-3795970.html","https://static3.evomag.ro/img?file=products%2F3795%2F3795970%2F1598257157Laptop+Fujitsu+Lifebook+U9310+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10610U+%288M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+13.3+FHD%2C+Touch%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Negru%291.jpeg&height=150&extend=white"
"1612453982-6015","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Dell Inspiron G5 5501 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, NVIDIA GeForce MX330 @2GB, FPR, Win10 Home, Argintiu)","4.499,99 Lei","Stoc epuizat","6","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:6","Nou! Laptop Dell Inspiron G5 5501 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, NVIDIA GeForce MX330 @2GB, FPR, Win10 Home, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-g5-5501-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-mx330-2gb-fpr-win10-home-argintiu-3806634.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806634%2Flaptop-dell-inspiron-g5-5501-6001b68d81dcf.JPG&height=150&extend=white"
