web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612464717-402","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IU-AL010 15.6 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti 6GB Fortress Gray","4.267,99 lei","nu este in stoc","14","https://www.itgalaxy.ro/laptopuri/pagina14/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IU-AL010 15.6 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti 6GB Fortress Gray","https://www.itgalaxy.ro/laptopuri/asus/tuf-a15-fa506iu-al010-15-6-inch-fhd-amd-ryzen-7-4800h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-fortress-gray-377060/","https://cdni.itgalaxy.ro/images/products/img_202010182111/377060/thumbnails/laptop-asus-tuf-a15-fa506iu-al010-15-6-inch-fhd-amd-ryzen-7-4800h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-fortress-gray-916039.jpeg"
"1612464478-81","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IH-HN110 15.6 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Fortress Gray","3.617,99 lei","nu este in stoc","13","https://www.itgalaxy.ro/laptopuri/pagina13/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IH-HN110 15.6 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Fortress Gray","https://www.itgalaxy.ro/laptopuri/asus/tuf-a15-fa506ih-hn110-15-6-inch-fhd-amd-ryzen-7-4800h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-fortress-gray-377059/","https://cdni.itgalaxy.ro/images/products/img_202010182111/377059/thumbnails/sistem-desktop-asus-asus-fa506ih-amd-ryzen-7-4800h-15-6inch-fhd-8gb-512gb-m-2-nvme-pcie-3-0-ssd-geforce-gtx-1650-no-os-2y-fortress-gray-916023.jpeg"
"1612464776-476","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ROG Strix SCAR 15 G532LWS-HF095T 15.6 inch FHD Intel Core i9-10980HK 16GB DDR4 2 x 512GB SSD nVidia GeForce RTX 2070 SUPER 8GB Windows 10 Home Black","12.227,99 lei","in stoc depozit/furnizor","8","https://www.itgalaxy.ro/laptopuri/pagina8/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ROG Strix SCAR 15 G532LWS-HF095T 15.6 inch FHD Intel Core i9-10980HK 16GB DDR4 2 x 512GB SSD nVidia GeForce RTX 2070 SUPER 8GB Windows 10 Home Black","https://www.itgalaxy.ro/laptopuri/asus/rog-strix-scar-15-g532lws-hf095t-15-6-inch-fhd-intel-core-i9-10980hk-16gb-ddr4-2-x-512gb-ssd-nvidia-geforce-rtx-2070-super-8gb-windows-10-home-black-372506/","https://cdni.itgalaxy.ro/images/products/img_202010182111/372506/thumbnails/laptop-asus-rog-strix-scar-15-g532lws-hf095t-15-6-inch-fhd-intel-core-i9-10980hk-16gb-ddr4-2-x-512gb-ssd-nvidia-geforce-rtx-2070-super-8gb-windows-10-home-black-901359.jpeg"
"1612464493-104","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS X571GD-AL676R 15.6 inch FHD Intel Core i5-9300H 16GB DDR4 512GB SSD NVIDIA GeForce GTX 1050 4GB FPR Windows 10 Pro Black","4.651,99 lei","nu este in stoc","16","https://www.itgalaxy.ro/laptopuri/pagina16/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS X571GD-AL676R 15.6 inch FHD Intel Core i5-9300H 16GB DDR4 512GB SSD NVIDIA GeForce GTX 1050 4GB FPR Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/asus/x571gd-al676r-15-6-inch-fhd-intel-core-i5-9300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1050-4gb-fpr-windows-10-pro-black-377192/","https://cdni.itgalaxy.ro/images/products/img_202010182111/377192/thumbnails/laptop-asus-x571gd-al676r-15-6-inch-fhd-intel-core-i5-9300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1050-4gb-fpr-windows-10-pro-black-916591.jpeg"
"1612464732-431","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Vostro 5501 15.6 inch FHD Intel Core i5-1035G1 4GB DDR4 256GB SSD nVidia GeForce MX330 2GB Linux 2Yr BOS Grey","3.573,99 lei","nu este in stoc","12","https://www.itgalaxy.ro/laptopuri/pagina12/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Vostro 5501 15.6 inch FHD Intel Core i5-1035G1 4GB DDR4 256GB SSD nVidia GeForce MX330 2GB Linux 2Yr BOS Grey","https://www.itgalaxy.ro/laptopuri/dell/vostro-5501-15-6-inch-fhd-intel-core-i5-1035g1-4gb-ddr4-256gb-ssd-nvidia-geforce-mx330-2gb-linux-2yr-bos-grey-366773/","https://cdni.itgalaxy.ro/images/products/img_202010182111/366773/thumbnails/sistem-desktop-dell-vostro-5501-15-6-inch-fhd-intel-core-i5-1035g1-4gb-ddr4-256gb-ssd-nvidia-geforce-mx330-2gb-linux-2yr-bos-grey-886041.jpeg"
"1612464433-32","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI GL75 Leopard 10SER-259XPL 17.3 inch FHD Intel Core i7-10750H 8GB DDR4 512GB SSD nVidia GeForce RTX 2060 6GB Black","5.929,99 lei","in stoc depozit/furnizor","4","https://www.itgalaxy.ro/laptopuri/pagina4/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI GL75 Leopard 10SER-259XPL 17.3 inch FHD Intel Core i7-10750H 8GB DDR4 512GB SSD nVidia GeForce RTX 2060 6GB Black","https://www.itgalaxy.ro/laptopuri/msi/gl75-leopard-10ser-259xpl-17-3-inch-fhd-intel-core-i7-10750h-8gb-ddr4-512gb-ssd-nvidia-geforce-rtx-2060-6gb-black-372482/","https://cdni.itgalaxy.ro/images/products/img_202010182111/372482/thumbnails/laptop-msi-gl75-leopard-10ser-259xpl-17-3-inch-fhd-intel-core-i7-10750h-8gb-ddr4-512gb-ssd-nvidia-geforce-rtx-2060-6gb-black-900651.jpeg"
"1612464806-523","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 3551 15.6 inch FHD Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB Windows 10 Pro Grey","7.442,99 lei","in stoc depozit/furnizor","5","https://www.itgalaxy.ro/laptopuri/pagina5/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 3551 15.6 inch FHD Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB Windows 10 Pro Grey","https://www.itgalaxy.ro/laptopuri/dell/pre-3551-fhd-i5-10300h-16-512-p620-wp-351910/","https://cdni.itgalaxy.ro/images/products/img_202005191430/351910/thumbnails/laptop-dell-precision-3551-15-6-inch-fhd-intel-core-i5-10300h-16gb-ddr4-512gb-ssd-nvidia-quadro-p620-4gb-windows-10-pro-grey-848616.png"
"1612464538-163","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 3551 15.6 inch FHD Intel Core i9-10885H 8GB DDR4 1TB HDD 256GB SSD nVidia Quadro P620 4GB Linux 3Y BOS Grey","8.763,99 lei","nu este in stoc","25","https://www.itgalaxy.ro/laptopuri/pagina25/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 3551 15.6 inch FHD Intel Core i9-10885H 8GB DDR4 1TB HDD 256GB SSD nVidia Quadro P620 4GB Linux 3Y BOS Grey","https://www.itgalaxy.ro/laptopuri/dell/precision-3551-15-6-inch-fhd-intel-core-i9-10885h-8gb-ddr4-1tb-hdd-256gb-ssd-nvidia-quadro-p620-4gb-linux-3y-bos-grey-369611/","https://cdni.itgalaxy.ro/images/products/img_202010182111/369611/thumbnails/laptop-dell-precision-3551-15-6-inch-fhd-intel-core-processor-i9-10885h-8gb-ddr4-1tb-hdd-256gb-ssd-nvidia-quadro-p620-4gb-linux-3y-bos-grey-892543.jpeg"
"1612464553-190","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Fury G7 15.6 inch FHD Intel Core i9-10885H 64GB DDR4 1TB SSD nVidia GeForce RTX 3000 6GB Windows 10 Pro Grey","16.180,99 lei","nu este in stoc","28","https://www.itgalaxy.ro/laptopuri/pagina28/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Fury G7 15.6 inch FHD Intel Core i9-10885H 64GB DDR4 1TB SSD nVidia GeForce RTX 3000 6GB Windows 10 Pro Grey","https://www.itgalaxy.ro/laptopuri/hp/zbook-15-fury-g7-15-6-inch-fhd-intel-core-i9-10885h-64gb-ddr4-1tb-ssd-nvidia-geforce-rtx-3000-6gb-windows-10-pro-grey-375720/","https://cdni.itgalaxy.ro/images/products/img_202010182111/375720/thumbnails/laptop-hp-zbook-15-fury-g7-15-6-inch-fhd-intel-core-i9-10885h-64gb-ddr4-1tb-ssd-nvidia-geforce-rtx-3000-6gb-windows-10-pro-grey-911673.jpeg"
"1612464836-563","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP Pavilion Gaming 15-ec1063nw 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 512GB SSD nVidia GeForce GTX 1050 Free Dos Black","3.566,99 lei","in stoc depozit/furnizor","1","https://www.itgalaxy.ro/laptopuri/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP Pavilion Gaming 15-ec1063nw 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 512GB SSD nVidia GeForce GTX 1050 Free Dos Black","https://www.itgalaxy.ro/laptopuri/hp/pavilion-gaming-15-ec1063nw-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1050-free-dos-black-370915/","https://cdni.itgalaxy.ro/images/products/img_202010182111/370915/thumbnails/laptop-hp-pavilion-gaming-15-ec1063nw-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1050-free-dos-black-896391.jpeg"
"1612464657-326","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Enduro EN314-51WG 14 inch FHD Intel Core i3-10110U 16GB DDR4 512GB SSD nVidia GeForce MX230 Windows 10 Pro Shale Black","6.002,99 lei","nu este in stoc","20","https://www.itgalaxy.ro/laptopuri/pagina20/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Enduro EN314-51WG 14 inch FHD Intel Core i3-10110U 16GB DDR4 512GB SSD nVidia GeForce MX230 Windows 10 Pro Shale Black","https://www.itgalaxy.ro/laptopuri/acer/enduro-en314-51wg-14-inch-fhd-intel-core-i3-10110u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx230-windows-10-pro-shale-black-359741/","https://cdni.itgalaxy.ro/images/products/img_202005191430/359741/thumbnails/laptop-acer-enduro-en314-51wg-14-inch-fhd-intel-core-i3-10110u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx230-windows-10-pro-shale-black-869020.jpeg"
"1612464612-270","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 7700 G7 17.3 inch FHD 144Hz Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia GeForce RTX 2070 8GB Windows 10 Home 3Yr CIS Black","8.653,99 lei","nu este in stoc","24","https://www.itgalaxy.ro/laptopuri/pagina24/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 7700 G7 17.3 inch FHD 144Hz Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia GeForce RTX 2070 8GB Windows 10 Home 3Yr CIS Black","https://www.itgalaxy.ro/laptopuri/dell/in-7700-fhd-i7-10750h-16-512-rtx2070-wh-356964/","https://cdni.itgalaxy.ro/images/products/img_202005191430/356964/thumbnails/laptop-dell-inspiron-7700-g7-17-3-inch-fhd-144hz-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-geforce-rtx-2070-8gb-windows-10-home-3yr-cis-black-860130.jpeg"
"1612464746-452","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS X509JB-EJ063 15.6 inch FHD Intel Core i3-1005G1 8GB DDR4 256GB SSD nVidia GeForce MX110 2GB Slate Gray","2.256,99 lei","nu este in stoc","11","https://www.itgalaxy.ro/laptopuri/pagina11/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS X509JB-EJ063 15.6 inch FHD Intel Core i3-1005G1 8GB DDR4 256GB SSD nVidia GeForce MX110 2GB Slate Gray","https://www.itgalaxy.ro/laptopuri/asus/x509jb-ej063-15-6-inch-fhd-intel-core-i3-1005g1-8gb-ddr4-256gb-ssd-nvidia-geforce-mx110-2gb-slate-gray-320107/","https://cdni.itgalaxy.ro/images/products/img_202002032256/320107/thumbnails/laptop-asus-x509jb-ej063-15-6-inch-fhd-intel-core-i3-1005g1-8gb-ddr4-256gb-ssd-nvidia-geforce-mx110-2gb-slate-gray-768437.jpeg"
"1612464433-28","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad E15 Gen2 15.6 inch FHD Intel Core i7-1165G7 16GB DDR4 512GB SSD nVidia GeForce MX450 2GB FPR Windows 10 Pro Black","5.847,99 lei","in stoc depozit/furnizor","4","https://www.itgalaxy.ro/laptopuri/pagina4/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad E15 Gen2 15.6 inch FHD Intel Core i7-1165G7 16GB DDR4 512GB SSD nVidia GeForce MX450 2GB FPR Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/lenovo/thinkpad-e15-gen2-15-6-inch-fhd-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-nvidia-geforce-mx450-2gb-fpr-windows-10-pro-black-379647/","https://cdni.itgalaxy.ro/images/products/img_202010182111/379647/thumbnails/laptop-lenovo-thinkpad-e15-gen2-15-6-inch-fhd-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-nvidia-geforce-mx450-2gb-fpr-windows-10-pro-black-923540.jpeg"
"1612464732-416","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS FXTUF 505DT-BQ051 15.6 inch FHD AMD Ryzen 5 3550H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Stealth Black","2.969,99 lei","nu este in stoc","12","https://www.itgalaxy.ro/laptopuri/pagina12/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS FXTUF 505DT-BQ051 15.6 inch FHD AMD Ryzen 5 3550H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Stealth Black","https://www.itgalaxy.ro/laptopuri/asus/fxtuf-505dt-bq051-15-6-inch-fhd-amd-ryzen-5-3550h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-stealth-black-306519/","https://cdni.itgalaxy.ro/images/products/img_201907312203/306519/thumbnails/laptop-asus-fxtuf-505dt-bq051-15-6-inch-amd-ryzen-5-3550h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-stealth-black-729392.jpeg"
"1612464702-376","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IU-HN311 15.6 inch FHD 144Hz AMD Ryzen 5 4600H 8GB DDR4 1TB HDD 256GB SSD nVidia GeForce GTX 1660 Ti 6GB Fortress Gray","4.503,99 lei","nu este in stoc","15","https://www.itgalaxy.ro/laptopuri/pagina15/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506IU-HN311 15.6 inch FHD 144Hz AMD Ryzen 5 4600H 8GB DDR4 1TB HDD 256GB SSD nVidia GeForce GTX 1660 Ti 6GB Fortress Gray","https://www.itgalaxy.ro/laptopuri/asus/tuf-a15-fa506iu-hn311-15-6-inch-fhd-144hz-amd-ryzen-5-4600h-8gb-ddr4-1tb-hdd-256gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-fortress-gray-370675/","https://cdni.itgalaxy.ro/images/products/img_202010182111/370675/thumbnails/sistem-desktop-asus-tuf-a15-fa506iu-hn311-15-6-inch-fhd-144hz-amd-ryzen-5-4600h-8gb-ddr4-1tb-hdd-256gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-fortress-gray-895276.jpeg"
"1612464612-254","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Power G7 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB FPR Windows 10 Pro Dark Ash","7.717,99 lei","nu este in stoc","24","https://www.itgalaxy.ro/laptopuri/pagina24/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Power G7 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB FPR Windows 10 Pro Dark Ash","https://www.itgalaxy.ro/laptopuri/hp/zbook-15-power-g7-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-quadro-p620-4gb-fpr-windows-10-pro-dark-ash-381755/","https://cdni.itgalaxy.ro/images/products/img_202010182111/381755/thumbnails/laptop-hp-zbook-15-power-g7-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-quadro-p620-4gb-fpr-windows-10-pro-dark-ash-929411.jpeg"
"1612464672-341","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5 17IMH05 17.3 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Free Dos Phantom Black","5.300,99 lei","nu este in stoc","18","https://www.itgalaxy.ro/laptopuri/pagina18/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5 17IMH05 17.3 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Free Dos Phantom Black","https://www.itgalaxy.ro/laptopuri/lenovo/legion-5-17imh05-17-3-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-free-dos-phantom-black-348333/","https://cdni.itgalaxy.ro/images/products/img_202005191430/348333/thumbnails/laptop-lenovo-legion-5-17imh05-17-3-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-free-dos-phantom-black-836495.jpeg"
"1612464836-557","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP Pavilion Gaming 15-ec1049nw 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD nVidia GeForce GTX 1050 Free Dos Black","3.002,99 lei","in stoc depozit/furnizor","1","https://www.itgalaxy.ro/laptopuri/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP Pavilion Gaming 15-ec1049nw 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD nVidia GeForce GTX 1050 Free Dos Black","https://www.itgalaxy.ro/laptopuri/hp/pavilion-gaming-15-ec1049nw-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-nvidia-geforce-gtx-1050-free-dos-black-370916/","https://cdni.itgalaxy.ro/images/products/img_202010182111/370916/thumbnails/laptop-hp-pavilion-gaming-15-ec1049nw-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-nvidia-geforce-gtx-1050-free-dos-black-896395.jpeg"
"1612464836-572","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15IMH 15.6 inch FHD Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia GeForce GTX 1650 Free Dos Black","3.841,99 lei","in stoc depozit/furnizor","1","https://www.itgalaxy.ro/laptopuri/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15IMH 15.6 inch FHD Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia GeForce GTX 1650 Free Dos Black","https://www.itgalaxy.ro/laptopuri/lenovo/legion-5-15imh-15-6-inch-fhd-intel-core-i5-10300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-free-dos-black-381480/","https://cdni.itgalaxy.ro/images/products/img_202010182111/381480/thumbnails/laptop-lenovo-legion-5-15imh-15-6-inch-fhd-intel-core-i5-10300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-free-dos-black-929007.jpeg"
"1612464746-441","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook Studio G7 15.6 inch FHD Intel Core i7-10850H 32GB DDR4 1TB SSD nVidia Quadro RTX 3000 6GB Windows 10 Pro Silver","14.334,99 lei","contactati-ne pentru info stoc","11","https://www.itgalaxy.ro/laptopuri/pagina11/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook Studio G7 15.6 inch FHD Intel Core i7-10850H 32GB DDR4 1TB SSD nVidia Quadro RTX 3000 6GB Windows 10 Pro Silver","https://www.itgalaxy.ro/laptopuri/hp/1j3t6ea-359091/","https://cdni.itgalaxy.ro/images/products/img_202005191430/359091/thumbnails/laptop-hp-zbook-studio-g7-15-6-inch-fhd-intel-core-i7-10850h-32gb-ddr4-1tb-ssd-nvidia-quadro-rtx-3000-6gb-windows-10-pro-silver-866528.jpeg"
"1612464761-460","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 7750 17.3 inch FHD Intel Core i9-10885H 32GB DDR4 1TB SSD nVidia Quadro RTX 3000 6GB FPR Windows 10 Pro Black","15.702,99 lei","in stoc depozit/furnizor","9","https://www.itgalaxy.ro/laptopuri/pagina9/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 7750 17.3 inch FHD Intel Core i9-10885H 32GB DDR4 1TB SSD nVidia Quadro RTX 3000 6GB FPR Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/dell/precision-7750-17-3-inch-fhd-intel-core-i9-10885h-32gb-ddr4-1tb-ssd-nvidia-quadro-rtx-3000-6gb-fpr-windows-10-pro-black-377005/","https://cdni.itgalaxy.ro/images/products/img_202010182111/377005/thumbnails/sistem-desktop-dell-precision-7750-17-3-inch-fhd-intel-core-i9-10885h-32gb-ddr4-1tb-ssd-nvidia-geforce-quadro-rtx-3000-6gb-fpr-windows-10-pro-black-915802.jpeg"
"1612464806-514","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI GF65 Thin 10SDR-639PL 15.6 inch FHD Intel Core i7-10750H 8GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti  6GB DDR6 Windows 10 Home Black","6.488,99 lei","in stoc depozit/furnizor","5","https://www.itgalaxy.ro/laptopuri/pagina5/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI GF65 Thin 10SDR-639PL 15.6 inch FHD Intel Core i7-10750H 8GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti  6GB DDR6 Windows 10 Home Black","https://www.itgalaxy.ro/laptopuri/msi/gf65-thin-10sdr-639pl-15-6-inch-fhd-intel-core-i7-10750h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-ddr6-windows-10-home-black-375085/","https://cdni.itgalaxy.ro/images/products/img_202010182111/375085/thumbnails/laptop-msi-msi-gf65-thin-10sdr-639pl-15-6-inch-fhd-intel-core-i7-10750h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-ddr6-windows-10-home-black-913272.jpeg"
"1612464598-247","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron Gaming 7700 G7 17.3 inch FHD Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce RTX 2070 Super Windows 10 Home Black","10.845,99 lei","nu este in stoc","26","https://www.itgalaxy.ro/laptopuri/pagina26/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron Gaming 7700 G7 17.3 inch FHD Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce RTX 2070 Super Windows 10 Home Black","https://www.itgalaxy.ro/laptopuri/dell/inspiron-gaming-7700-g7-17-3-inch-fhd-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2070-super-windows-10-home-black-365529/","https://cdni.itgalaxy.ro/images/products/img_202010182111/365529/thumbnails/laptop-dell-inspiron-gaming-7700-g7-17-3-inch-fhd-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2070-super-windows-10-home-black-884496.jpeg"
"1612464717-400","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15ARH 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD+1TB HDD nVidia GeForce GTX 1650 Windows 10 Home Black","4.243,99 lei","nu este in stoc","14","https://www.itgalaxy.ro/laptopuri/pagina14/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15ARH 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD+1TB HDD nVidia GeForce GTX 1650 Windows 10 Home Black","https://www.itgalaxy.ro/laptopuri/lenovo/legion-5-15arh-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-plus1tb-hdd-nvidia-geforce-gtx-1650-windows-10-home-black-373320/","https://cdni.itgalaxy.ro/images/products/img_202010182111/373320/thumbnails/laptop-lenovo-legion-5-15arh-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-plus1tb-hdd-nvidia-geforce-gtx-1650-windows-10-home-black-904332.jpeg"
