web-scraper-order,web-scraper-start-url,price,title,availability
"1612044272-741","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","14.499,90lei","Laptop LENOVO ThinkPad X1 Fold Gen 1, Intel Core i5-L16G7 pana la 3.0GHz, 13.3"" QXGA, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612044260-554","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.599,90lei","Laptop HP 15s-fq1051nq, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, argintiu","Stoc epuizat"
"1612044274-817","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.899,90lei","Laptop ASUS ZenBook Duo UX481FA-HJ048R, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD Touch, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Celestial Blue","In Stoc"
"1612044242-221","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop ASUS VivoBook 15 X513EA-EJ023, Intel Core i7-1165G7 pana la 4.7GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, albastru","Stoc epuizat"
"1612044258-493","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.199,90lei","Laptop APPLE MacBook Pro 13 mwp82ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Silver - Tastatura layout RO","Stoc epuizat"
"1612044258-489","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.999,90lei","Laptop Gaming ASUS ROG Zephyrus Duo 15 GX550LWS-HF066T, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, gri inchis","Stoc epuizat"
"1612044272-733","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","26.299,90lei","Laptop Gaming DELL Alienware M15 R3, Intel Core i9-10980HK pana la 5.3GHz, 15.6"" Full HD, 32GB, SSD 4TB + 512GB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Pro, gri inchis","In Stoc"
"1612044252-422","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.699,90lei","Laptop ASUS ZenBook 14 UX434FAC-A5169T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","Stoc epuizat"
"1612044269-682","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.399,99lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HA115R, AMD Ryzen 9 4900HS pana la 4.3GHz, 14"" QHD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Pro, alb","In Stoc"
"1612044239-179","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.899,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, Light Teal","Stoc epuizat"
"1612044258-505","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","9.099,90lei","Laptop Gaming DELL Inspiron G5 5500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 8GB Max-Q Design, Windows 10 Home, negru","Stoc epuizat"
"1612044258-506","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.999,90lei","Laptop 2 in 1 MICROSOFT Surface Book 2, Intel Core i5-7300U pana la 3.5GHz, 13.5"" Touch, 8GB, SSD 256GB, Intel HD Graphics 620, Windows 10 Pro, argintiu","Stoc epuizat"
"1612044242-205","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop HP Gaming  Pavilion 15-cs3022nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX130 2GB, Free DOS, albastru inchis","Stoc epuizat"
"1612044272-770","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.999,90lei","Laptop Gaming ASUS ROG Zephyrus S15 GX502LWS-HF062, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Free Dos, negru","In Stoc"
"1612044272-758","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","11.499,90lei","Laptop Gaming ASUS ROG Zephyrus S GX531GXR-AZ065T, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 8GB Max-Q Design, Windows 10 Home, Negru","In Stoc"
"1612044272-746","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","13.399,90lei","Laptop Gaming ASUS ROG Strix Scar 15 G532LWS-HF091T, Intel Core i9-10980HK pana la 5.3GHz, 15.6"" Full HD, 16GB, SSD 1TB + 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, negru","In Stoc"
"1612044236-135","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.999,90lei","Laptop ASUS M509DA-EJ940, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics Free DOS, rosu","Stoc epuizat"
"1612044239-163","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.149,90lei","Laptop ASUS VivoBook 15 M513IA-EJ059T, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, auriu","Stoc epuizat"
"1612044239-172","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.999,90lei","Laptop ASUS VivoBook 15 M513IA-EJ057T, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, albastru","Stoc epuizat"
"1612044258-520","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.299,90lei","Laptop APPLE MacBook Pro 13 mydc2ze/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612044266-650","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.699,90lei","Laptop HUAWEI MateBook X, Intel Core i5-10210U pana la 4.2GHz, 13"", 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044250-357","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.249,90lei","Laptop Gaming HP Pavilion 15-ec0051nq, AMD Ryzen 7 3750H pana la 4GHz, 15.6"" Full HD, 16GB, 1TB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","Stoc epuizat"
"1612044260-546","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.299,90lei","Laptop Gaming HP Omen 15-en0007nq, AMD Ryzen 7 4800H pana la 4.3GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, argintiu","In anumite magazine"
"1612044242-220","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop LENOVO V15 IIL, Intel Core i5-1035G4 pana la 3.7GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics 620, Free DOS, gri","Stoc epuizat"
"1612044242-200","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.849,90lei","Laptop Gaming HP Pavilion 15-ec1017nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612044263-613","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.399,90lei","Laptop HUAWEI MateBook D 15, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044250-386","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop Gaming LENOVO IdeaPad Creator 5 15IMH05, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, verde inchis","Stoc epuizat"
"1612044245-288","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.899,90lei","Laptop Gaming ASUS TUF FX705DT-H7214, AMD Ryzen 5 3550H pana la 3.7GHz, 17.3"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free Dos, Stealth Black","Stoc epuizat"
"1612044269-704","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.999,90lei","Laptop Gaming ASUS TUF Dash F15 FX516PR-AZ019, Intel Core i7-11370H pana la 4.8GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 3070 8GB, Free DOS, gri","In Stoc"
"1612044252-438","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.499,90lei","Laptop Gaming ASUS TUF A15 FA506IV-AL031, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612044260-571","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","24.299,90lei","Laptop Gaming DELL Alienware M17 R3, Intel Core i9-10980HK pana la 5.3GHz, 17.3"" Full HD, 32GB, SSD 2TB + 512GB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Pro, argintiu","Stoc epuizat"
"1612044239-195","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.299,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612044269-703","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","8.099,90lei","Laptop Gaming ASUS ROG Zephyrus M GU502GV-AZ094R, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, WebCam, Windows 10 Pro, negru","In Stoc"
"1612044260-560","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.999,90lei","Laptop APPLE MacBook Pro 13 myd82ze/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612044258-532","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","7.999,90lei","Laptop Gaming DELL Inspiron 3500 G3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612044272-730","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","3.999,90lei","Laptop DELL Latitude 5400, Intel Core i7-8665U pana la 4.8GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics 620, Linux, negru","In Stoc"
"1612044252-401","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.099,90lei","Laptop ASUS ZenBook Duo UX481FA-BM033T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel HD Graphics 620, Windows 10 Home, Celestial Blue","Stoc epuizat"
"1612044236-141","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.799,90lei","Laptop ASUS X509MA-BR310T, Intel Celeron N4020 pana la 2.8GHz, 15.6"" HD, 4GB, SSD 256GB, Intel UHD Graphics 600, Windows 10 Home, argintiu","Stoc epuizat"
"1612044263-614","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.299,90lei","Laptop ASUS VivoBook S15 S533EA-BN102, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free Dos, negru","In Stoc"
"1612044242-229","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.499,90lei","Laptop ASUS X509JA-EJ030R, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, gri","Stoc epuizat"
"1612044263-589","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.699,99lei","Laptop MICROSOFT Surface Go, Intel Core i5-1035G1 pana la 3.6GHz, 12.4"" Touch, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, albastru deschis","In Stoc"
"1612044274-785","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.799,90lei","Laptop HP 250 G7, Intel Core i5-1035G7 pana la 3.7GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, negru","In Stoc"
"1612044247-296","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop Gaming ASUS TUF F15 FX506LU-HN036, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612044242-212","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop DELL Vostro 3490, Intel Core i7-10510U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 256GB, AMD Radeon 610 2GB, Windows 10 Pro, negru","Stoc epuizat"
"1612044252-393","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop ASUS ZenBook 15 UX534FAC-A8054T, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612044260-577","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","16.399,90lei","Laptop APPLE MacBook Pro 15"" Retina Display si Touch Bar mv932ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 512GB, AMD Radeon Pro 560X 4GB, macOS Mojave, Silver - Tastatura layout INT","Stoc epuizat"
"1612044250-373","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.099,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL040, AMD Ryzen 9 4900H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612044266-659","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.299,90lei","Laptop HP EliteBook 845 G7, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon R5, Windows 10 Pro, argintiu","In Stoc"
"1612044274-780","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.299,90lei","Laptop LENOVO IdeaPad 5 14ITL05, Intel Core i5-1135G7 pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Xe Graphics, Free DOS, gri","In Stoc"
"1612044272-762","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.899,90lei","Laptop DELL XPS 13 9300, Intel Core i7-1065G7 pana la 3.9GHz, 13.4"" Full HD+, 16GB, 1TB, Intel Iris Plus Graphics, Windows 10 Pro, gri","In Stoc"
"1612044272-760","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.999,90lei","Laptop DELL XPS 15 7590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1650 4GB, Windows 10 Pro, argintiu","In Stoc"
"1612044274-784","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","1.599,90lei","Laptop LENOVO IdeaPad S145-15AST, AMD A6 9225 pana la 3.1GHz, 15.6"" HD, 4GB, 1TB, AMD Radeon R4 Graphics, Free DOS, gri","In Stoc"
"1612044250-384","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-HN020, AMD Ryzen 7 4800HS pana la 4.2GHZ, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612044263-616","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.299,90lei","Laptop ASUS VivoBook S15 S533EA-BN108, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free Dos, rosu","In Stoc"
"1612044266-638","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.999,90lei","Laptop Gaming HP Omen 15-ek0009nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","In Stoc"
"1612044266-635","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","7.099,90lei","Laptop HP EliteBook 845 G7, AMD Ryzen 7 Pro 4750U pana la 4.1GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Pro, argintiu","In Stoc"
"1612044242-217","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop Gaming LENOVO Legion Y540-17IRH-PG0, Intel Core i5-9300H pana la 4.1GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free Dos, Negru","Stoc epuizat"
"1612044263-600","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.199,90lei","Laptop Gaming ACER Nitro 5 AN515-44-R40C, AMD Ryzen 5 4600H pana la 4GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","In Stoc"
"1612044260-541","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.099,90lei","Laptop MICROSOFT Surface 3, AMD Ryzen 5 3580U pana la 3.7GHz, 15"" Touch, 8GB, SSD 128GB, AMD Radeon Vega 9 Graphics, Windows 10 Home, Platinum","In anumite magazine"
"1612044274-818","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.799,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN080T, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In Stoc"
"1612044258-499","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","10.999,90lei","Laptop APPLE MacBook Pro 13 z11c0012n, Apple M1, 13.3"" Retina Display si Touch Bar, 16GB, SSD 1TB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612044236-151","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.199,90lei","Laptop MYRIA MY8314GY, Intel Celeron N3350 pana la 2.4GHz, 15.6"" Full HD, 4GB, SSD 128GB, Intel® HD Graphics 500, Free Dos, gri","Stoc epuizat"
"1612044274-777","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.899,90lei","Laptop Gaming ASUS TUF A15 FA506IV-HN260, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612044266-661","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.099,90lei","Laptop LENOVO ThinkPad T14 Gen 1, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612044260-551","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.099,90lei","Laptop LENOVO IdeaPad 3 15ADA05, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 4GB, SSD 256GB, AMD Radeon Graphics, Free DOS, gri","In anumite magazine"
"1612044242-239","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.399,90lei","Laptop Gaming ASUS TUF FX505DT-BQ236, AMD Ryzen 5 3550H pana la 3.7GHz, 15.6"" Full HD, 16GB, SSD 512GB SSD, NVIDIA GeForce GTX 1650 4GB, Free DOS, Stealth Black","Stoc epuizat"
"1612044239-167","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.099,90lei","Laptop ACER Swift 3 SF314-55-59ZX, Intel® Core™ i5-8265U pana la 3.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel® UHD Graphics 620, Linux","Stoc epuizat"
"1612044239-184","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.799,90lei","Laptop ASUS VivoBook 17 M712DA-AU100, AMD Ryzen 5 3500U pana 3.7GHz, 17.3"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8 Graphics, Free Dos, argintiu","Stoc epuizat"
"1612044263-626","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","7.299,90lei","Laptop APPLE MacBook Air 13 mvh52ze/a, Intel Core i5 pana la 3.6GHz, 13.3"" IPS Retina, 8GB, SSD 512GB, Intel Iris Plus Graphics, macOS Catalina, Gold - Tastatura layout INT","In anumite magazine"
"1612044274-806","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop DELL Latitude 5410, Intel Core i5-10310U pana la 4.4GHz, 14"" Full HD Touch, 8GB, SSD 256GB, Intel UHD Graphics 620, Windows 10 Pro, gri","In Stoc"
"1612044272-734","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","22.499,90lei","Laptop Gaming DELL Alienware 51M R2, Intel Core i7-10700K pana la 5.1GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Pro, gri inchis","In Stoc"
"1612044274-807","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.999,90lei","Laptop ASUS X509JA-EJ030, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel HD Graphics 520, Free DOS, gri","In Stoc"
"1612044274-808","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.199,90lei","Laptop LENOVO IdeaPad 3 15IML05, Intel Pentium Gold 6405U 2.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, albastru","In Stoc"
"1612044247-338","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.399,90lei","Laptop Gaming ASUS TUF F15 FX506LI-HN011, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612044242-242","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.399,90lei","Laptop LENOVO IdeaPad S145-15llL, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 12GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat"
"1612044245-251","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop HP Pavilion 14-ce3015nq, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612044245-248","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5016, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","Stoc epuizat"
"1612044250-365","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.199,90lei","Laptop LENOVO ThinkPad L13, Intel Core i7-10510U pana la 4.9GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","Stoc epuizat"
"1612044260-570","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","25.999,90lei","Laptop Gaming DELL Alienware 51M R2, Intel Core i7-10700K pana la 5.1GHz, 17.3"" Full HD, 64GB,HDD 1TB + SSD 2TB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Pro, gri inchis","Stoc epuizat"
"1612044242-237","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.499,90lei","Laptop HUAWEI MateBook 13, AMD Ryzen 5 3500U pana la 3.7GHz, 13"" 2K IPS, 8GB, SSD 512GB, AMD Radeon Vega 8 Graphics , Windows 10 Home, gri","Stoc epuizat"
"1612044255-473","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.599,90lei","Laptop Gaming DELL G3 3590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1660Ti Max-Q Design 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612044263-628","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","13.049,90lei","Laptop Gaming ASUS ROG Zephyrus S15 GX502LXS-HF027, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","In anumite magazine"
"1612044258-533","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","7.899,90lei","Laptop Gaming ASUS ROG Strix G15 G512LW-HN078, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 32GB, SSD 2 x 512GB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","Stoc epuizat"
"1612044250-352","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop Gaming ASUS TUF F15 FX506LU-HN124, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612044274-798","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.399,90lei","Laptop HP 250 G7, Intel Core i5-1035G7 pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, negru","In Stoc"
"1612044250-368","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.149,90lei","Laptop Gaming ASUS TUF A17 FX706II-H7059, AMD Ryzen 7 4800H pana la 4.2GHz,17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, gri inchis","Stoc epuizat"
"1612044252-434","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.549,90lei","Laptop Gaming DELL Inspiron 3500 G3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","Stoc epuizat"
"1612044258-496","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","11.699,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i7-1065G7 pana la 3.9GHz, 12.3"" Touch, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, Platinum","Stoc epuizat"
