web-scraper-order,web-scraper-start-url,title,price,availability
"1612388172-3650","https://www.pcgarage.ro/notebook-laptop/pagina6/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 15.6'' Legion 7 15IMH05, FHD 240Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 32GB DDR4, 1TB SSD, GeForce RTX 2060 6GB, No OS, Slate Grey","8.598,99 RON","Stoc magazin limitat"
"1612388078-3333","https://www.pcgarage.ro/notebook-laptop/pagina22/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' OMEN 15-dh0032nq, UHD OLED, Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), 32GB DDR4, 1TB 7200 RPM + 512GB SSD, GeForce RTX 2080 8GB, Free DOS, Shadow Black","15.299,99 RON","Nu este in stoc"
"1612388090-3367","https://www.pcgarage.ro/notebook-laptop/pagina20/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' OMEN 15-en0014nq, FHD IPS 144Hz, Procesor AMD Ryzen™ 7 4800H (8M Cache, up to 4.2 GHz), 16GB DDR4, 512GB SSD, GeForce RTX 2060 6GB, Free DOS, Shadow Black","7.699,99 RON","Nu este in stoc"
"1612388078-3341","https://www.pcgarage.ro/notebook-laptop/pagina22/filtre/placa-video-placa-video-dedicata/","Laptop MSI Gaming 17.3'' GE75 Raider 10SGS, FHD 240Hz, Procesor Intel® Core™ i9-10980HK (16M Cache, up to 5.30 GHz), 32GB DDR4, 2TB SSD, GeForce RTX 2080 SUPER 8GB, No OS, Black","17.884,36 RON","Nu este in stoc"
"1612388078-3336","https://www.pcgarage.ro/notebook-laptop/pagina22/filtre/placa-video-placa-video-dedicata/","Laptop Apple 16'' MacBook Pro 16 Retina with Touch Bar, Coffee Lake 8-core i9 2.3GHz, 16GB DDR4, 1TB SSD, Radeon Pro 5500M 4GB, Mac OS Catalina, Space Grey, RO keyboard","16.249,57 RON","Nu este in stoc"
"1612388153-3573","https://www.pcgarage.ro/notebook-laptop/pagina10/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 15.6'' Legion 5 15IMH05H, FHD IPS 144Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 16GB DDR4, 512GB SSD, GeForce RTX 2060 6GB, No OS, Phantom Black","6.499,00 RON","Nu este in stoc"
"1612388141-3526","https://www.pcgarage.ro/notebook-laptop/pagina12/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo 15.6'' IdeaPad Creator 5 15IMH05, FHD 144Hz, Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 Ti 4GB, No OS, Dark Moss","5.799,00 RON","Nu este in stoc"
"1612388194-3743","https://www.pcgarage.ro/notebook-laptop/pagina1/filtre/placa-video-placa-video-dedicata/","Laptop ASUS Gaming 15.6'' TUF FX505DT, FHD, Procesor AMD Ryzen™ 5 3550H (4M Cache, up to 3.70 GHz), 8GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, No OS, Stealth Black","3.298,99 RON","Stoc magazin suficient"
"1612388097-3383","https://www.pcgarage.ro/notebook-laptop/pagina19/filtre/placa-video-placa-video-dedicata/","Laptop DELL Gaming 15.6'' G5 5505, FHD 144Hz, Procesor AMD Ryzen™ 5 4600H (8M Cache, up to 4.0 GHz), 8GB DDR4, 256GB SSD, Radeon RX 5600M 6GB, Win 10 Home, Supernova Silver, 3Yr CIS","5.667,37 RON","Nu este in stoc"
"1612388123-3482","https://www.pcgarage.ro/notebook-laptop/pagina15/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 15.6'' IdeaPad L340, FHD, Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), 8GB DDR4, 512GB SSD, GTX 1050 3GB, FreeDos, Black","3.299,00 RON","Nu este in stoc"
"1612388153-3580","https://www.pcgarage.ro/notebook-laptop/pagina10/filtre/placa-video-placa-video-dedicata/","Laptop ASUS Gaming 15.6'' ROG Zephyrus G15 GA502IV, FHD 240Hz, Procesor AMD Ryzen™ 9 4900HS (8M Cache, up to 4.3 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 2060 6GB, Free DOS, Black","6.498,99 RON","Nu este in stoc"
"1612388123-3474","https://www.pcgarage.ro/notebook-laptop/pagina15/filtre/placa-video-placa-video-dedicata/","Laptop Acer 15.6'' Aspire 5 A515-51G, FHD, Procesor Intel® Core™ i5-7200U (3M Cache, up to 3.10 GHz), 4GB DDR4, 1TB, GeForce MX150 2GB, Linux, Steel Gray","2.799,99 RON","Nu este in stoc"
"1612388090-3373","https://www.pcgarage.ro/notebook-laptop/pagina20/filtre/placa-video-placa-video-dedicata/","Laptop ASUS Gaming 17.3'' ROG Strix G17 G712LV, FHD 144Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 16GB DDR4, 512GB SSD, GeForce RTX 2060 6GB, No OS, Black","7.999,00 RON","Nu este in stoc"
"1612388158-3585","https://www.pcgarage.ro/notebook-laptop/pagina9/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 17.3'' Legion 5 17ARH05H, FHD IPS 144Hz, Procesor AMD Ryzen™ 5 4600H (8M Cache, up to 4.0 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 2060 6GB, Free DOS, Phantom Black","4.998,99 RON","Nu este in stoc"
"1612388110-3440","https://www.pcgarage.ro/notebook-laptop/pagina17/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' Pavilion 15-ec1020nq, FHD, Procesor AMD Ryzen™ 5 4600H (8M Cache, up to 4.0 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 Ti 4GB, Free DOS, Shadow Black","4.699,00 RON","Nu este in stoc"
"1612388084-3349","https://www.pcgarage.ro/notebook-laptop/pagina21/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' OMEN 15-dh0010nq, FHD IPS 144Hz, Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), 16GB DDR4, 1TB 7200 RPM + 512GB SSD, GeForce RTX 2070 8GB, FreeDos, Shadow Black","9.699,96 RON","Nu este in stoc"
