web-scraper-order,web-scraper-start-url,title,price,availability
"1612387598-1707","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Gaming Acer Predator Helios 300 PH317-54 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","6.999,99 Lei","Stoc epuizat"
"1612387643-2300","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Lenovo IdeaPad S340 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 8GB, 1TB SSD, Intel® UHD Graphics 620, Albastru)","3.699,99 Lei","Stoc epuizat"
"1612387582-1486","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:24","Laptop Asus ExpertBook P1510CDA-EJ1006 (Procesor AMD Rayzen 5 3500U (4M Cache, up to 3.70 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon Vega 8, FPR, Negru)","2.399,99 Lei","Stoc epuizat"
"1612387650-2369","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Gaming Dell Inspiron G7 7700 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD 144Hz, 32GB, 1TB SSD, nVidia GeForce RTX 2070 SUPER @8GB, FPR, Win10 Home, Negru)","10.999,99 Lei","Intreaba stoc"
"1612387606-1812","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Gaming MSI GF63 Thin 10SCSR (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","4.699,99 Lei","Stoc epuizat"
"1612387589-1614","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop Dell Inspiron 3793 (Procesor Intel® Core™ i5-1035G1 (8M Cache, up to 3.90 GHz), Ice Lake, 17.3"" FHD, 8GB, 1TB HDD @5400RPM + 128GB SSD, nVidia GeForce MX230 @2GB, Win10 Home, Negru)","3.899,99 Lei","Stoc epuizat"
"1612387643-2302","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Gaming Acer Nitro 5 AN515-54 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 @4GB, Linux, Negru)","3.857,99 Lei","Stoc epuizat"
"1612387657-2461","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:3","Laptop Lenovo ThinkPad L14 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","4.525,99 Lei","In stoc (exclusiv online)"
"1612387602-1762","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Dell Latitude 5501 (Procesor Intel® Core™ i7-9850H (12M Cache, 4.60 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce MX150 @2GB, FPR, 4G, Win10 Pro, Negru)","8.299,99 Lei","Stoc epuizat"
"1612387664-2560","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:1","Laptop Apple MacBook Air 2020 (Procesor Intel® Core™ i3 Gen10 (4M Cache, up to 3.20 GHz), 13.3"", Retina, 8GB, 256GB SSD, Intel® Iris® Plus Graphics, Mac OS Catalina, Layout INT, Gri)","5.449,00 Lei","In stoc magazin"
"1612387610-1868","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop Gaming Lenovo IdeaPad L340 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","3.933,99 Lei","Stoc epuizat"
