web-scraper-order,web-scraper-start-url,price,title,availability
"1612388392-4091","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.139,99lei","Laptop Gaming ASUS TUF A15 FA506IV-AL0386, AMD Ryzen 9 4900H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388384-3929","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.499,90lei","Laptop DELL Inspiron 5405, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612388387-3968","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","5.169,99lei","Laptop Gaming ASUS TUF A15 FA506IU-AL026, AMD Ryzen 9 4900H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388405-4323","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.539,90lei","Laptop APPLE MacBook Air 13 mwtl2ze/a, Intel Core i3 pana la 3.2GHz, 13.3"" IPS Retina, 8GB, SSD 256GB, Intel Iris Plus Graphics, macOS Catalina, Gold- Tastatura layout INT","In Stoc"
"1612388384-3925","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.499,90lei","Laptop Gaming ASUS TUF A17 FA706II-AU016, AMD Ryzen 5 4600H pana la 4.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388387-4007","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop ASUS Zenbook 13 UX325EA-EG022T, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, gri","Stoc epuizat"
"1612388381-3874","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","4.099,00lei","Laptop HUAWEI MateBook 14, AMD Ryzen 5 4600H pana la 4.0GHz, 14"" QHD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, Space Gray","Stoc epuizat"
"1612388394-4110","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.499,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i7-1065G7 pana la 3.9GHz, 12.3"" Touch, 16GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, Platinum","Stoc epuizat"
"1612388397-4182","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.199,90lei","Laptop APPLE MacBook Pro 13 mwp82ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Silver - Tastatura layout RO","Stoc epuizat"
"1612388389-4016","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.799,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN235, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612388387-3992","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.849,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401II-HE008, AMD Ryzen 5 4600HS pana la 4GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, alb","Stoc epuizat"
"1612388379-3823","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.699,90lei","Laptop Gaming MSI GF63 8SC, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free Dos","Stoc epuizat"
"1612388402-4295","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","2.899,90lei","Laptop HP 14s-dq1011nq, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, argintiu","In Stoc"
"1612388407-4369","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.999,90lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE094T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti Max-Q 6GB, Windows 10 Home, alb","In Stoc"
"1612388397-4187","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","11.499,90lei","Laptop APPLE MacBook Air 13 z12700029, Apple M1, 13.3"" Retina Display, 16GB, SSD 2TB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612388389-4053","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.249,90lei","Laptop LENOVO Yoga S740-14IIL, Intel Core i7-1065G7 pana la 3.9GHz, 14"" HDR UHD, 16GB, SSD 1TB, Intel Iris Plus Graphics, Windows 10 Home, Mica","Stoc epuizat"
"1612388405-4317","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.699,90lei","Laptop MICROSOFT Surface 3, Intel Core i5-1035G7 pana la 3.7GHz, 13.5"" Touch, 8GB, SSD 128GB, Intel Iris Plus Graphics, Windows 10 Home, platinum","In Stoc"
"1612388399-4230","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","8.899,90lei","Laptop Gaming Omen by HP 17-an107nq, Intel Core i7-8750H pana la 4.1GHz, 17.3"" Full HD, 12GB, HDD 1TB + SSD 128GB, NVIDIA GeForce GTX 1070 8GB, Windows 10 Home","Stoc epuizat"
"1612388381-3898","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.859,99lei","Laptop Gaming ASUS TUF A15 FA506IH-HN174, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388399-4245","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","4.999,90lei","Laptop Gaming ASUS FX504GM-EN224, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1060 6GB, Free Dos","Stoc epuizat"
"1612388379-3849","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.399,90lei","Laptop HUAWEI MateBook 13, Intel Core i5-10210U pana la 4.2GHz, 13"" 2K IPS, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, gri","Stoc epuizat"
"1612388407-4349","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.499,90lei","Laptop HUAWEI MateBook X Pro, Intel Core i7-10510U pana la 4.9GHz, 13.9"" 3K Touch, 16GB, SSD 1TB, NVIDIA GeForce MX250 2GB, Windows 10 Pro, verde","In Stoc"
"1612388379-3841","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.499,90lei","Laptop LENOVO ThinkBook 15-IIL, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612388379-3863","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.199,90lei","Laptop Gaming LENOVO IdeaPad L340-15IRH, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1050 3GB, Free DOS, negru","Stoc epuizat"
"1612388407-4378","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.899,90lei","Laptop APPLE MacBook Pro 13 myda2ze/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","In Stoc"
"1612388379-3834","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.599,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 1TB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612388397-4165","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","16.999,90lei","Laptop Gaming DELL Alienware M15 R3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Pro, gri inchis","Stoc epuizat"
"1612388384-3951","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop DELL Vostro 5401, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, gri","Stoc epuizat"
"1612388399-4224","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.099,90lei","Laptop 2 in 1 DELL Inspiron 5400, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Pro, gri","In anumite magazine"
"1612388392-4103","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop 2 in 1 ASUS ZenBook Flip 14 UX463FA-AI040T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Gun Grey","Stoc epuizat"
"1612388410-4410","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.499,90lei","Laptop DELL XPS 13 7390, Intel Core i7-10710U pana la 4.7GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, argintiu","In Stoc"
"1612388412-4450","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.899,90lei","Laptop ASUS ExpertBook B9 B9450FA-BM0962T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, negru","In Stoc"
"1612388379-3846","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.399,90lei","Laptop ASUS ZenBook 14 UM433DA-A5010T, AMD Ryzen 7 3700U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon RX Vega 10 Graphics, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612388387-3986","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.949,90lei","Laptop DELL Inspiron 5501, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Ubuntu, argintiu","Stoc epuizat"
"1612388384-3959","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop DELL Vostro 3590, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon 610 2GB, Windows 10 Pro, negru","Stoc epuizat"
"1612388392-4102","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop Gaming DELL G3 3590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1660Ti Max-Q Design 6GB, Linux, negru","Stoc epuizat"
"1612388394-4146","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.949,99lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN090, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612388394-4132","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.694,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV-HA037, AMD Ryzen 9 4900HS pana la 4.4GHz, 14"" QHD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Free DOS, alb","Stoc epuizat"
"1612388412-4480","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.899,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG047T, Intel Core i7-10875H pana la 5.1GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Home, negru","In Stoc"
"1612388373-3763","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/16/","1.699,90lei","Laptop LENOVO V15 ADA, AMD 3020e pana la 2.6GHz, 15.6"" Full HD, 4GB, 1TB, AMD Radeon Graphics, Free DOS, gri","Stoc epuizat"
"1612388381-3872","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","4.099,90lei","Laptop ASUS VivoBook 14 X403JA-BM020, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Endless, Petal Pink","Stoc epuizat"
"1612388376-3797","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.599,90lei","Laptop ASUS X509JA-EJ026T, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612388412-4479","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.999,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG074T, Intel Core i9-10980HK pana la 5.3GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, WebCam, Windows 10 Home, negru","In Stoc"
"1612388412-4446","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.499,90lei","Laptop Gaming ASUS TUF A15 FA506QR-AZ001, AMD Ryzen 7 5800H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 3070 Max-Q 8GB, Free DOS, gri inchis","In Stoc"
"1612388384-3944","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop Gaming ACER Nitro 5 AN515-44-R1CZ, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Windows 10 Home, negru","Stoc epuizat"
"1612388389-4026","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.599,90lei","Laptop APPLE MacBook Air 13 mgn93ze/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612388379-3819","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.699,90lei","Laptop Gaming ASUS TUF FX505DT-BQ036, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Stealth Black","Stoc epuizat"
"1612388392-4084","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop ASUS ZenBook 14 UX425EA-BM027R, Intel Core i5-1135G7 pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel Iris Xe, Windows 10 Pro, Pine Grey","Stoc epuizat"
"1612388394-4123","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.999,90lei","Laptop HP EliteBook Folio 1030 G1, Intel Core m5-6Y57 pana la 2.8GHz, 13.3"" Full HD, 8GB, SSD 256GB, Intel HD Graphics 515, Windows 10 Pro, argintiu","Stoc epuizat"
"1612388405-4301","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.397,90lei","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388412-4478","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.999,90lei","Laptop Gaming ACER Predator Triton 500 PT515-52, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 2TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","In Stoc"
"1612388379-3848","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.399,90lei","Laptop LENOVO IdeaPad S145-15llL, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 12GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat"
"1612388402-4288","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.199,90lei","Laptop 2 in 1 ASUS VivoBook Flip TP412FA-EC595, 14"" Full HD Touch, Intel Core i3-10110U pana la 4.1GHz, 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, gri inchis","In Stoc"
"1612388392-4097","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop Gaming MSI GS75 Stealth 8SF, Intel Core i7-8750H pana la 4.1GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q Design 8GB, Windows 10 Home","Stoc epuizat"
"1612388392-4106","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.899,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, gri","Stoc epuizat"
"1612388389-4029","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.599,90lei","Laptop APPLE MacBook Air 13 mgn63ro/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout RO","Stoc epuizat"
"1612388384-3924","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.499,90lei","Laptop LENOVO ThinkBook 15-IIL, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat"
"1612388412-4488","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","10.999,90lei","Laptop Gaming ASUS ROG Zephyrus S GX701LWS-HG019T, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612388399-4243","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.099,90lei","Laptop Gaming ASUS ROG Strix Scar II GL504GS-ES056, 15.6"" Full HD, Intel Core i7-8750H pana la 4.1GHz, 16GB, SSHD 1TB + SSD 256GB, NVIDIA GeForce GTX 1070 8GB, Free Dos","Stoc epuizat"
"1612388397-4185","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","11.699,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i7-1065G7 pana la 3.9GHz, 12.3"" Touch, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, Platinum","Stoc epuizat"
"1612388399-4218","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","1.899,90lei","Laptop ASUS M509DA-EJ348, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics Free DOS, argintiu","In Stoc"
"1612388399-4206","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.499,90lei","Laptop LENOVO IdeaPad 5 14ITL05, Intel Core i3-1115G4 pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, gri","In Stoc"
"1612388397-4175","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","13.799,90lei","Laptop Gaming LENOVO Legion 7 15IMHG05, Intel Core i9-10980HK pana la 5.3GHz, 32GB, SSD 2x1TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","Stoc epuizat"
"1612388384-3916","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.649,90lei","Laptop Gaming ASUS TUF FX505DV-AL074, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce RTX 2060 6GB, Free Dos, Gun Metal","Stoc epuizat"
"1612388410-4428","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","8.209,99lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE159T, AMD Ryzen 9 4900HS pana la 4.3GHz ,14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, gri inchis","In Stoc"
"1612388407-4367","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.999,90lei","Laptop 2 in 1 ASUS ZenBook Flip 13 UX363EA-EM045R, Intel Core i7-1165G7 pana la 4.7Ghz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe, Windows 10 Pro, gri","In Stoc"
"1612388381-3909","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop ASUS VivoBook 14 X403JA-BM004T, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home, Silver Blue","Stoc epuizat"
"1612388376-3808","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.099,90lei","Laptop HP 250 G7, Intel Core i3-8130U pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics 620, Free DOS, negru","Stoc epuizat"
"1612388376-3777","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.999,90lei","Laptop Gaming ASUS TUF FX505DT-HN552, AMD Ryzen 5 3550H pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Stealth Black","Stoc epuizat"
"1612388394-4119","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.199,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-HN190, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Prism Black","Stoc epuizat"
"1612388397-4201","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.839,99lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ059, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, negru","Stoc epuizat"
"1612388405-4340","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","4.999,90lei","Laptop Gaming ASUS TUF F15 FX506LI-HN109, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","In Stoc"
"1612388387-4010","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i5-1135G7 pana la 4.2GHz, 14"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, gri","Stoc epuizat"
"1612388397-4191","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","10.349,90lei","Laptop APPLE MacBook Pro 13 mwp42ze/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, SSD 512GB, Intel Iris Plus Graphics, macOS Catalina, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388407-4379","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.899,90lei","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388384-3949","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop Gaming LENOVO Legion 5 17IMH05, Intel Core i5-10300H pana la 4.5GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388399-4242","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.499,90lei","Laptop Gaming ASUS ROG Zephyrus GM501GS-EI004T, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSHD 1TB + SSD 512GB, NVIDIA GeForce GTX 1070 8GB, Windows 10 Home, Negru","Stoc epuizat"
"1612388376-3793","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.699,90lei","Laptop ASUS VivoBook 15 X513EA-EJ011, Intel Core i3-1115G4 pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, negru","Stoc epuizat"
"1612388412-4447","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.099,90lei","Laptop ASUS ExpertBook B9 B9450FA-BM0973T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, negru","In Stoc"
"1612388389-4042","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop HUAWEI MateBook 13, Intel Core i7-10510U pana la 4.9GHz, 13"" 2K IPS, 16GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612388410-4402","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.999,90lei","Laptop LENOVO ThinkPad T14s Gen 1, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388410-4437","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","7.899,90lei","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i7-10510U pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388389-4048","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop ASUS ZenBook 13 UX331UN-C4088T, Intel® Core™ i7-8550U pana la 4.0Ghz, 13.3"" Full HD, 8GB, NVIDIA GeForce MX150 2GB, Windows 10 Home, Royal Blue","Stoc epuizat"
"1612388412-4477","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.999,90lei","Laptop Gaming ASUS ROG Zephyrus S15 GX502LXS-HF038, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 2x512GB, NVIDIA GeForce RTX 2080 Super 8GB, Free DOS, negru","In Stoc"
"1612388387-3975","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","5.049,90lei","Laptop Gaming ASUS ROG Strix G15 G512LI-AL035 Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388376-3805","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.199,90lei","Laptop ASUS M509DA-EJ025, AMD Ryzen 5 3700 pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8, Free DOS, argintiu","Stoc epuizat"
"1612388412-4453","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.199,90lei","Laptop HP ProBook 455 G7, AMD Ryzen 7 4700U pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Pro, argintiu","In Stoc"
